audio_path,label
/data/xuanru/VCTK/VCTK_16k/p341/p341_266.wav,"Before he left, the skipper said the crew were brilliant."
/data/xuanru/VCTK/VCTK_16k/p341/p341_123.wav,The lady is right.
/data/xuanru/VCTK/VCTK_16k/p341/p341_380.wav,We cannot lose it.
/data/xuanru/VCTK/VCTK_16k/p341/p341_310.wav,What are you going to do exactly?
/data/xuanru/VCTK/VCTK_16k/p341/p341_308.wav,We have to adapt to this level.
/data/xuanru/VCTK/VCTK_16k/p341/p341_045.wav,Her daughter is getting married.
/data/xuanru/VCTK/VCTK_16k/p341/p341_369.wav,It's always nice to play on Centre Court.
/data/xuanru/VCTK/VCTK_16k/p341/p341_329.wav,Soon the whole country will be level.
/data/xuanru/VCTK/VCTK_16k/p341/p341_226.wav,That's the day job.
/data/xuanru/VCTK/VCTK_16k/p341/p341_397.wav,It was a sell-out.
/data/xuanru/VCTK/VCTK_16k/p341/p341_042.wav,I fell into it by accident.
/data/xuanru/VCTK/VCTK_16k/p341/p341_227.wav,Glasgow is going to be open for business.
/data/xuanru/VCTK/VCTK_16k/p341/p341_156.wav,It was to no avail.
/data/xuanru/VCTK/VCTK_16k/p341/p341_184.wav,It's the whole season.
/data/xuanru/VCTK/VCTK_16k/p341/p341_027.wav,I managed to take her completely by surprise.
/data/xuanru/VCTK/VCTK_16k/p341/p341_232.wav,"It is anything but erotic, but that is probably the point."
/data/xuanru/VCTK/VCTK_16k/p341/p341_069.wav,We must put a marker down.
/data/xuanru/VCTK/VCTK_16k/p341/p341_336.wav,People might not actually want the job.
/data/xuanru/VCTK/VCTK_16k/p341/p341_202.wav,"NOW it is official, Barry Ferguson is staying with Rangers."
/data/xuanru/VCTK/VCTK_16k/p341/p341_167.wav,It really is a gift to the world.
/data/xuanru/VCTK/VCTK_16k/p341/p341_144.wav,He is a very nice man.
/data/xuanru/VCTK/VCTK_16k/p341/p341_044.wav,This is a big advantage.
/data/xuanru/VCTK/VCTK_16k/p341/p341_377.wav,One policeman was killed.
/data/xuanru/VCTK/VCTK_16k/p341/p341_025.wav,This guy is never going to give up.
/data/xuanru/VCTK/VCTK_16k/p341/p341_298.wav,"It's the curse of our time, irony."
/data/xuanru/VCTK/VCTK_16k/p341/p341_366.wav,"Both parties can win, and Scotland can win as a result."
/data/xuanru/VCTK/VCTK_16k/p341/p341_216.wav,It didn't get any better.
/data/xuanru/VCTK/VCTK_16k/p341/p341_023.wav,"If the red of the second bow falls upon the green of the first, the result is to give a bow with an abnormally wide yellow band, since red and green light when mixed form yellow."
/data/xuanru/VCTK/VCTK_16k/p341/p341_028.wav,"It is only one night, after all."
/data/xuanru/VCTK/VCTK_16k/p341/p341_287.wav,Make sure you see it.
/data/xuanru/VCTK/VCTK_16k/p341/p341_360.wav,Nobody ever gets to see them.
/data/xuanru/VCTK/VCTK_16k/p341/p341_228.wav,IT was a thoroughly modern affair.
/data/xuanru/VCTK/VCTK_16k/p341/p341_139.wav,The case will now go to appeal.
/data/xuanru/VCTK/VCTK_16k/p341/p341_206.wav,"If they don't, they might well decide not to play."
/data/xuanru/VCTK/VCTK_16k/p341/p341_018.wav,Aristotle thought that the rainbow was caused by reflection of the sun's rays by the rain.
/data/xuanru/VCTK/VCTK_16k/p341/p341_116.wav,"I tried to be cautious, but it's hard in that role."
/data/xuanru/VCTK/VCTK_16k/p341/p341_157.wav,Committing suicide is not a criminal offence.
/data/xuanru/VCTK/VCTK_16k/p341/p341_070.wav,The decision is an absolute disgrace.
/data/xuanru/VCTK/VCTK_16k/p341/p341_209.wav,"John Reid, the Scottish secretary, also welcomed the news."
/data/xuanru/VCTK/VCTK_16k/p341/p341_012.wav,Throughout the centuries people have explained the rainbow in various ways.
/data/xuanru/VCTK/VCTK_16k/p341/p341_253.wav,I have heard the stories from Scotland.
/data/xuanru/VCTK/VCTK_16k/p341/p341_146.wav,Their condition was described as stable.
/data/xuanru/VCTK/VCTK_16k/p341/p341_172.wav,"In some cases, the nation should be grateful."
/data/xuanru/VCTK/VCTK_16k/p341/p341_233.wav,"Usually, you should leave it alone in the box."
/data/xuanru/VCTK/VCTK_16k/p341/p341_129.wav,"It ended as it began, in confusion."
/data/xuanru/VCTK/VCTK_16k/p341/p341_001.wav,Please call Stella.
/data/xuanru/VCTK/VCTK_16k/p341/p341_224.wav,Scottish public finances emerge from this review enhanced.
/data/xuanru/VCTK/VCTK_16k/p341/p341_376.wav,And we all understand that.
/data/xuanru/VCTK/VCTK_16k/p341/p341_354.wav,The workers said they were treated like animals.
/data/xuanru/VCTK/VCTK_16k/p341/p341_395.wav,"However, this idea is never developed."
/data/xuanru/VCTK/VCTK_16k/p341/p341_307.wav,The Dow Jones is way up.
/data/xuanru/VCTK/VCTK_16k/p341/p341_082.wav,"John Reid, the Northern Ireland secretary, yesterday appealed for restraint."
/data/xuanru/VCTK/VCTK_16k/p341/p341_038.wav,There is no escape.
/data/xuanru/VCTK/VCTK_16k/p341/p341_320.wav,He was released in March this year.
/data/xuanru/VCTK/VCTK_16k/p341/p341_110.wav,It was love of Helen and the children.
/data/xuanru/VCTK/VCTK_16k/p341/p341_113.wav,This is thought to mean sometime next week.
/data/xuanru/VCTK/VCTK_16k/p341/p341_103.wav,People buy everything with cash.
/data/xuanru/VCTK/VCTK_16k/p341/p341_229.wav,I'm not saying he is finished.
/data/xuanru/VCTK/VCTK_16k/p341/p341_265.wav,"I gave him a way out, and he took it."
/data/xuanru/VCTK/VCTK_16k/p341/p341_033.wav,Everything was up for grabs.
/data/xuanru/VCTK/VCTK_16k/p341/p341_178.wav,They recorded their debut album in New York.
/data/xuanru/VCTK/VCTK_16k/p341/p341_346.wav,Barry will be able to handle this.
/data/xuanru/VCTK/VCTK_16k/p341/p341_345.wav,I'm surprised that it has taken this approach.
/data/xuanru/VCTK/VCTK_16k/p341/p341_361.wav,That's an old idea.
/data/xuanru/VCTK/VCTK_16k/p341/p341_309.wav,They were the better side on the day.
/data/xuanru/VCTK/VCTK_16k/p341/p341_348.wav,The urgency is real.
/data/xuanru/VCTK/VCTK_16k/p341/p341_072.wav,It is time to give her a rest.
/data/xuanru/VCTK/VCTK_16k/p341/p341_119.wav,"He's delighted, too, with the new premises."
/data/xuanru/VCTK/VCTK_16k/p341/p341_080.wav,He released a half-dozen solo albums.
/data/xuanru/VCTK/VCTK_16k/p341/p341_362.wav,Scotland is losing business.
/data/xuanru/VCTK/VCTK_16k/p341/p341_338.wav,It broke up my marriage.
/data/xuanru/VCTK/VCTK_16k/p341/p341_105.wav,He is a law unto himself.
/data/xuanru/VCTK/VCTK_16k/p341/p341_301.wav,"Eating was a nightmare, and it wasn't possible to sleep."
/data/xuanru/VCTK/VCTK_16k/p341/p341_248.wav,I will not be pressured.
/data/xuanru/VCTK/VCTK_16k/p341/p341_176.wav,This is a very positive step forward.
/data/xuanru/VCTK/VCTK_16k/p341/p341_048.wav,All the lads are totally focused on that.
/data/xuanru/VCTK/VCTK_16k/p341/p341_030.wav,Gilbert was not amused.
/data/xuanru/VCTK/VCTK_16k/p341/p341_016.wav,The Norsemen considered the rainbow as a bridge over which the gods passed from earth to their home in the sky.
/data/xuanru/VCTK/VCTK_16k/p341/p341_179.wav,And does it?
/data/xuanru/VCTK/VCTK_16k/p341/p341_220.wav,I just could not cope.
/data/xuanru/VCTK/VCTK_16k/p341/p341_067.wav,And who would argue with that?
/data/xuanru/VCTK/VCTK_16k/p341/p341_406.wav,They hold on for many years.
/data/xuanru/VCTK/VCTK_16k/p341/p341_093.wav,Debate was impassioned and furious.
/data/xuanru/VCTK/VCTK_16k/p341/p341_306.wav,Last month he made his debut in Japan.
/data/xuanru/VCTK/VCTK_16k/p341/p341_198.wav,Why does she suddenly win everything now?
/data/xuanru/VCTK/VCTK_16k/p341/p341_381.wav,They have learned from that.
/data/xuanru/VCTK/VCTK_16k/p341/p341_149.wav,I had a tie in my hand.
/data/xuanru/VCTK/VCTK_16k/p341/p341_057.wav,So the process was refined.
/data/xuanru/VCTK/VCTK_16k/p341/p341_386.wav,That gave us some confidence.
/data/xuanru/VCTK/VCTK_16k/p341/p341_341.wav,If there is default.
/data/xuanru/VCTK/VCTK_16k/p341/p341_063.wav,"He added, It's not a racial problem."
/data/xuanru/VCTK/VCTK_16k/p341/p341_314.wav,No-one thought about this.
/data/xuanru/VCTK/VCTK_16k/p341/p341_385.wav,And that's the question for the Chamber.
/data/xuanru/VCTK/VCTK_16k/p341/p341_005.wav,"She can scoop these things into three red bags, and we will go meet her Wednesday at the train station."
/data/xuanru/VCTK/VCTK_16k/p341/p341_313.wav,Calderwood would agree with that.
/data/xuanru/VCTK/VCTK_16k/p341/p341_201.wav,"It's fun and challenging, but it is not easy."
/data/xuanru/VCTK/VCTK_16k/p341/p341_274.wav,So there's a double whammy.
/data/xuanru/VCTK/VCTK_16k/p341/p341_115.wav,The breakdown was much later in her life.
/data/xuanru/VCTK/VCTK_16k/p341/p341_373.wav,He is very unlikely to feature against Ireland.
/data/xuanru/VCTK/VCTK_16k/p341/p341_403.wav,She will just have wanted her baby.
/data/xuanru/VCTK/VCTK_16k/p341/p341_272.wav,"Also, he was flawed."
/data/xuanru/VCTK/VCTK_16k/p341/p341_117.wav,Both managements are very supportive.
/data/xuanru/VCTK/VCTK_16k/p341/p341_112.wav,I love this tournament.
/data/xuanru/VCTK/VCTK_16k/p341/p341_003.wav,"Six spoons of fresh snow peas, five thick slabs of blue cheese, and maybe a snack for her brother Bob."
/data/xuanru/VCTK/VCTK_16k/p341/p341_279.wav,"Is it the players, or is it the coaches?"
/data/xuanru/VCTK/VCTK_16k/p341/p341_079.wav,"We've always had three options, and none of them are perfect."
/data/xuanru/VCTK/VCTK_16k/p341/p341_181.wav,That's how it worked in Bosnia.
/data/xuanru/VCTK/VCTK_16k/p341/p341_013.wav,Some have accepted it as a miracle without any physical explanation.
/data/xuanru/VCTK/VCTK_16k/p341/p341_328.wav,It is a question of balance.
/data/xuanru/VCTK/VCTK_16k/p341/p341_007.wav,The rainbow is a division of white light into many beautiful colors.
/data/xuanru/VCTK/VCTK_16k/p341/p341_073.wav,They had had time for little else.
/data/xuanru/VCTK/VCTK_16k/p341/p341_088.wav,I still feel like a wee boy.
/data/xuanru/VCTK/VCTK_16k/p341/p341_212.wav,I asked why he had come.
/data/xuanru/VCTK/VCTK_16k/p341/p341_238.wav,We believe we have a strong case.
/data/xuanru/VCTK/VCTK_16k/p341/p341_041.wav,"He was arrested, but later released without charge."
/data/xuanru/VCTK/VCTK_16k/p341/p341_357.wav,This is normal for him now.
/data/xuanru/VCTK/VCTK_16k/p341/p341_389.wav,Is this new report the answer?
/data/xuanru/VCTK/VCTK_16k/p341/p341_259.wav,Our system is archaic.
/data/xuanru/VCTK/VCTK_16k/p341/p341_089.wav,He will be sentenced tomorrow by Lord Dawson.
/data/xuanru/VCTK/VCTK_16k/p341/p341_121.wav,We are going to go about our lives.
/data/xuanru/VCTK/VCTK_16k/p341/p341_363.wav,The place became a war zone.
/data/xuanru/VCTK/VCTK_16k/p341/p341_020.wav,Many complicated ideas about the rainbow have been formed.
/data/xuanru/VCTK/VCTK_16k/p341/p341_333.wav,Lambert will be playing against Belgium.
/data/xuanru/VCTK/VCTK_16k/p341/p341_132.wav,"Council officials are involved, along with the transport industry."
/data/xuanru/VCTK/VCTK_16k/p341/p341_136.wav,"He was happy, the BBC was happy, the listeners were happy."
/data/xuanru/VCTK/VCTK_16k/p341/p341_061.wav,Sex is fun?
/data/xuanru/VCTK/VCTK_16k/p341/p341_252.wav,Have we not had the rainy season already?
/data/xuanru/VCTK/VCTK_16k/p341/p341_130.wav,I am now just a bit uneasy.
/data/xuanru/VCTK/VCTK_16k/p341/p341_286.wav,The fans will support us.
/data/xuanru/VCTK/VCTK_16k/p341/p341_035.wav,I am proud of moments like that.
/data/xuanru/VCTK/VCTK_16k/p341/p341_311.wav,"We have lost the round, but not the fight."
/data/xuanru/VCTK/VCTK_16k/p341/p341_219.wav,I am totally devoted to this job.
/data/xuanru/VCTK/VCTK_16k/p341/p341_375.wav,Folk music is in her blood.
/data/xuanru/VCTK/VCTK_16k/p341/p341_142.wav,They are still going to be impulsive.
/data/xuanru/VCTK/VCTK_16k/p341/p341_250.wav,I'll go back home and see my family.
/data/xuanru/VCTK/VCTK_16k/p341/p341_262.wav,When people talk about the Beach Boys and Brian Wilson.
/data/xuanru/VCTK/VCTK_16k/p341/p341_097.wav,We are seeing a Government in a hurry.
/data/xuanru/VCTK/VCTK_16k/p341/p341_204.wav,It's up to their parents to choose.
/data/xuanru/VCTK/VCTK_16k/p341/p341_152.wav,Such a city does not exist.
/data/xuanru/VCTK/VCTK_16k/p341/p341_217.wav,I'm a bit annoyed.
/data/xuanru/VCTK/VCTK_16k/p341/p341_166.wav,The first eviction takes place on Sunday.
/data/xuanru/VCTK/VCTK_16k/p341/p341_383.wav,Chris Paterson is a class act.
/data/xuanru/VCTK/VCTK_16k/p341/p341_271.wav,And we still have to pay his salary.
/data/xuanru/VCTK/VCTK_16k/p341/p341_273.wav,Having guidelines in advance is helpful.
/data/xuanru/VCTK/VCTK_16k/p341/p341_409.wav,He needs to be.
/data/xuanru/VCTK/VCTK_16k/p341/p341_086.wav,You can't keep them separate.
/data/xuanru/VCTK/VCTK_16k/p341/p341_330.wav,"And huge, indeed, it is."
/data/xuanru/VCTK/VCTK_16k/p341/p341_106.wav,The website is now being amended.
/data/xuanru/VCTK/VCTK_16k/p341/p341_159.wav,That is in the very nature of farming.
/data/xuanru/VCTK/VCTK_16k/p341/p341_095.wav,It's a difficult one to play.
/data/xuanru/VCTK/VCTK_16k/p341/p341_353.wav,I can't stop people thinking.
/data/xuanru/VCTK/VCTK_16k/p341/p341_183.wav,She is a very lucky lady.
/data/xuanru/VCTK/VCTK_16k/p303/p303_082.wav,Disruption will be kept to a minimum.
/data/xuanru/VCTK/VCTK_16k/p303/p303_351.wav,An internal inquiry was launched into the procedures.
/data/xuanru/VCTK/VCTK_16k/p303/p303_316.wav,"Tony Blair, can you see her face?"
/data/xuanru/VCTK/VCTK_16k/p303/p303_112.wav,Tell you the team he picked?
/data/xuanru/VCTK/VCTK_16k/p303/p303_256.wav,"Partly, but only partly, this is their own fault."
/data/xuanru/VCTK/VCTK_16k/p303/p303_322.wav,It is too early to speculate.
/data/xuanru/VCTK/VCTK_16k/p303/p303_321.wav,"It's been very exciting, very challenging, and a privilege."
/data/xuanru/VCTK/VCTK_16k/p303/p303_059.wav,The partnership was set up during the summer.
/data/xuanru/VCTK/VCTK_16k/p303/p303_312.wav,"We have the location, which is assured."
/data/xuanru/VCTK/VCTK_16k/p303/p303_157.wav,There is precious little middle ground.
/data/xuanru/VCTK/VCTK_16k/p303/p303_305.wav,His arguments were supported by Mr Bevan.
/data/xuanru/VCTK/VCTK_16k/p303/p303_257.wav,They seem to be backing off from that.
/data/xuanru/VCTK/VCTK_16k/p303/p303_184.wav,"Lifeboat is at the Tron Theatre, Glasgow, tonight."
/data/xuanru/VCTK/VCTK_16k/p303/p303_063.wav,That is a mark of what you are.
/data/xuanru/VCTK/VCTK_16k/p303/p303_192.wav,I think we finished fifth.
/data/xuanru/VCTK/VCTK_16k/p303/p303_251.wav,We're trying to lessen the stigma.
/data/xuanru/VCTK/VCTK_16k/p303/p303_277.wav,"Last year, however, was a different story."
/data/xuanru/VCTK/VCTK_16k/p303/p303_061.wav,The supporters gave us a lot of passion.
/data/xuanru/VCTK/VCTK_16k/p303/p303_205.wav,I'm going with all three.
/data/xuanru/VCTK/VCTK_16k/p303/p303_034.wav,The crackdown is launched today by the government.
/data/xuanru/VCTK/VCTK_16k/p303/p303_202.wav,I am not a happy man.
/data/xuanru/VCTK/VCTK_16k/p303/p303_081.wav,"It is, in other words, Entrapment by another name."
/data/xuanru/VCTK/VCTK_16k/p303/p303_253.wav,Both will be heard at Glasgow Sheriff Court.
/data/xuanru/VCTK/VCTK_16k/p303/p303_243.wav,How can they engage with the work?
/data/xuanru/VCTK/VCTK_16k/p303/p303_229.wav,"But there has never been the time, she said."
/data/xuanru/VCTK/VCTK_16k/p303/p303_291.wav,The pollution and the driving are beyond belief.
/data/xuanru/VCTK/VCTK_16k/p303/p303_190.wav,"English rugby is on the brink of extinction, though, it's official."
/data/xuanru/VCTK/VCTK_16k/p303/p303_093.wav,He didn't have time for any other hobbies.
/data/xuanru/VCTK/VCTK_16k/p303/p303_100.wav,"Sooner rather than later, though, the healing must begin."
/data/xuanru/VCTK/VCTK_16k/p303/p303_270.wav,His treatment has been quite atrocious.
/data/xuanru/VCTK/VCTK_16k/p303/p303_166.wav,Hillary plans to meet him on the summit.
/data/xuanru/VCTK/VCTK_16k/p303/p303_176.wav,A wide range of restrictions are in place.
/data/xuanru/VCTK/VCTK_16k/p303/p303_026.wav,There will be widespread support on all sides.
/data/xuanru/VCTK/VCTK_16k/p303/p303_152.wav,"Who would take it now, after all this?"
/data/xuanru/VCTK/VCTK_16k/p303/p303_214.wav,All the teachers are Afghan refugees.
/data/xuanru/VCTK/VCTK_16k/p303/p303_244.wav,All were later allowed home.
/data/xuanru/VCTK/VCTK_16k/p303/p303_035.wav,They are interior designers and architects.
/data/xuanru/VCTK/VCTK_16k/p303/p303_199.wav,The pressure is on President Bush to deliver.
/data/xuanru/VCTK/VCTK_16k/p303/p303_201.wav,It was a very difficult decision for us.
/data/xuanru/VCTK/VCTK_16k/p303/p303_340.wav,"However, they continued in their pursuit of victory."
/data/xuanru/VCTK/VCTK_16k/p303/p303_307.wav,"Last week, he was taken into hospital."
/data/xuanru/VCTK/VCTK_16k/p303/p303_142.wav,"It was tough, but we did have a lot of possession."
/data/xuanru/VCTK/VCTK_16k/p303/p303_289.wav,Mr Blair was in Washington a week later.
/data/xuanru/VCTK/VCTK_16k/p303/p303_167.wav,"What, they maybe have three Scottish players?"
/data/xuanru/VCTK/VCTK_16k/p303/p303_206.wav,Most of them were one-year conscripts.
/data/xuanru/VCTK/VCTK_16k/p303/p303_062.wav,Don't say you have not been warned.
/data/xuanru/VCTK/VCTK_16k/p303/p303_233.wav,"Mr King, who was present at yesterday's hearing, refused to comment."
/data/xuanru/VCTK/VCTK_16k/p303/p303_231.wav,I fell in love with ballet.
/data/xuanru/VCTK/VCTK_16k/p303/p303_101.wav,The election is total confusion and chaos.
/data/xuanru/VCTK/VCTK_16k/p303/p303_080.wav,I was unconscious for two or three seconds.
/data/xuanru/VCTK/VCTK_16k/p303/p303_213.wav,They should also have the right to vote.
/data/xuanru/VCTK/VCTK_16k/p303/p303_266.wav,There is no such thing.
/data/xuanru/VCTK/VCTK_16k/p303/p303_267.wav,I feel very strongly about that.
/data/xuanru/VCTK/VCTK_16k/p303/p303_017.wav,Others have tried to explain the phenomenon physically.
/data/xuanru/VCTK/VCTK_16k/p303/p303_259.wav,Do you think you have a shot?
/data/xuanru/VCTK/VCTK_16k/p303/p303_087.wav,There were no passengers on board.
/data/xuanru/VCTK/VCTK_16k/p303/p303_002.wav,Ask her to bring these things with her from the store.
/data/xuanru/VCTK/VCTK_16k/p303/p303_076.wav,It will be very useful for us.
/data/xuanru/VCTK/VCTK_16k/p303/p303_040.wav,I let go the telephone and ran.
/data/xuanru/VCTK/VCTK_16k/p303/p303_308.wav,"He moved back to Edinburgh, where he lived with his mother."
/data/xuanru/VCTK/VCTK_16k/p303/p303_352.wav,My preference is for the single vaccines.
/data/xuanru/VCTK/VCTK_16k/p303/p303_327.wav,They will want to watch a winning team.
/data/xuanru/VCTK/VCTK_16k/p303/p303_227.wav,"It's been a long, long journey."
/data/xuanru/VCTK/VCTK_16k/p303/p303_221.wav,We have our supporters and our enemies.
/data/xuanru/VCTK/VCTK_16k/p303/p303_064.wav,Seven children had lost both parents.
/data/xuanru/VCTK/VCTK_16k/p303/p303_165.wav,It is quite an eye opener.
